destinationStopName,destinationStopCategory,stage,observationDateTime,travelDistance,originStopName,fareForChild,fareForAdult,id,originDestinationCode,originStopCategory
SANSKAR INDUSTRIAL ESTATE,CBS,8,2020-12-23T08:30:12+05:30,14.78788,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6820,HMC Cabin
PASODARA GAAM,CBS,8,2020-12-23T08:30:12+05:30,14.79873,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6948,HMC Cabin
ONGC ROAD JUNCTION,CBS,8,2020-12-23T08:30:12+05:30,14.81267,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6990,HMC Cabin
SURBHI SOCIETY,CBS,8,2020-12-23T08:30:12+05:30,14.82472,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6964,HMC Cabin
SHIVDARSHAN COMPLEX SACHIN,CBS,8,2020-12-23T08:30:12+05:30,14.97844,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6917,HMC Cabin
SHREE GYANJYOT VIDHYALAY,CBS,8,2020-12-23T08:30:12+05:30,15.027,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6949,HMC Cabin
KIRAN RESIDENCY,CBS,8,2020-12-23T08:30:12+05:30,15.11694,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7902,HMC Cabin
JB & KARP VIDHYA SANKUL,CBS,8,2020-12-23T08:30:12+05:30,15.18155,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6965,HMC Cabin
GABHENI GAAM,CBS,8,2020-12-23T08:30:12+05:30,15.19933,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7825,HMC Cabin
SAMARPAN HOSPITAL,CBS,8,2020-12-23T08:30:12+05:30,15.26273,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6993,HMC Cabin
BCA COLLEGE MASMA,CBS,8,2020-12-23T08:30:12+05:30,15.34531,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6803,HMC Cabin
KAMREJ GSRTC BRTS,BRT,8,2020-12-23T08:30:12+05:30,15.35494,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6008,HMC Cabin
DELAAD TALAAV,CBS,8,2020-12-23T08:30:12+05:30,15.421,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6821,HMC Cabin
APPAREL PARK FAATA,CBS,8,2020-12-23T08:30:12+05:30,15.52638,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6919,HMC Cabin
UMRA NAKA,CBS,8,2020-12-23T08:30:12+05:30,15.53712,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6958,HMC Cabin
VAGESHWARI TEMPLE,CBS,8,2020-12-23T08:30:12+05:30,15.59432,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6834,HMC Cabin
SARASWATI HINDI VIDYA MANDIR,CBS,8,2020-12-23T08:30:12+05:30,15.59513,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6994,HMC Cabin
SHLOK RESIDENCY,CBS,8,2020-12-23T08:30:12+05:30,15.65289,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6966,HMC Cabin
KAMREJ TERMINAL BRTS,BRT,8,2020-12-23T08:30:12+05:30,15.67451,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6009,HMC Cabin
KAKRAPAR CANAL ROAD JUNCTION,CBS,8,2020-12-23T08:30:12+05:30,15.73287,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6847,HMC Cabin
DUMAS KUVADA,CBS,8,2020-12-23T08:30:12+05:30,15.75014,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6108,HMC Cabin
DELAAD INDUSTRIAL ESTATE,CBS,8,2020-12-23T08:30:12+05:30,15.8443,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6822,HMC Cabin
SHIV PARK RESIDENCY,CBS,8,2020-12-23T08:30:12+05:30,15.86234,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6957,HMC Cabin
KANAKPUR PRIMARY SCHOOL,CBS,8,2020-12-23T08:30:12+05:30,15.97291,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6995,HMC Cabin
LAJPORE JAIL,CBS,8,2020-12-23T08:30:12+05:30,16.06944,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6918,HMC Cabin
SHYAM ROW HOUSE,CBS,8,2020-12-23T08:30:12+05:30,16.19205,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6848,HMC Cabin
SACHIN RAILWAY STATION,BRT,8,2020-12-23T08:30:12+05:30,16.26152,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7901,HMC Cabin
DELAAD PATIYA,CBS,8,2020-12-23T08:30:12+05:30,16.28709,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6823,HMC Cabin
BAPS TEMPLE KANAKPUR,CBS,8,2020-12-23T08:30:12+05:30,16.29397,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6996,HMC Cabin
KRIBHCO NAGAR,CBS,8,2020-12-23T08:30:12+05:30,16.31377,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6959,HMC Cabin
MASMA,CBS,8,2020-12-23T08:30:12+05:30,16.35867,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6804,HMC Cabin
BAPA SITARAM PETROL PUMP,CBS,8,2020-12-23T08:30:12+05:30,16.39343,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6956,HMC Cabin
KAILASH DHAM,CBS,8,2020-12-23T08:30:12+05:30,16.45601,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6835,HMC Cabin
SUKH SAGAR,CBS,8,2020-12-23T08:30:12+05:30,16.51382,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6849,HMC Cabin
C.K.PITHAWALA ENG.COLLEGE,CBS,8,2020-12-23T08:30:12+05:30,16.65367,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6112,HMC Cabin
MAHAVIR COMPLEX DELAAD PATIYA,CBS,8,2020-12-23T08:30:12+05:30,16.69865,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6824,HMC Cabin
SAURASHTRA GREEN CITY,CBS,8,2020-12-23T08:30:12+05:30,16.78414,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6955,HMC Cabin
RUKSHMANI PARK SOCIETY,CBS,8,2020-12-23T08:30:12+05:30,16.81426,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6836,HMC Cabin
PRANAM RESIDENCY 1,CBS,8,2020-12-23T08:30:12+05:30,16.94612,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6850,HMC Cabin
ISHANPOR,CBS,8,2020-12-23T08:30:12+05:30,17.04997,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6805,HMC Cabin
SAHYOG SOCIETY SAYAN,CBS,8,2020-12-23T08:30:12+05:30,17.08742,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6825,HMC Cabin
MADHUVAN PUBLIC SCHOOL APPROACH,CBS,8,2020-12-23T08:30:12+05:30,17.10685,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6954,HMC Cabin
PRANAM RESIDENCY,CBS,8,2020-12-23T08:30:12+05:30,17.22181,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6952,HMC Cabin
RANGOLI CHOKADI,CBS,8,2020-12-23T08:30:12+05:30,17.23835,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6951,HMC Cabin
VELANJA GAAM FAATA,CBS,8,2020-12-23T08:30:12+05:30,17.3613,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6837,HMC Cabin
VICTORIA PALM,CBS,8,2020-12-23T08:30:12+05:30,17.39206,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6691,HMC Cabin
AWADH CAROLINA,CBS,8,2020-12-23T08:30:12+05:30,17.44664,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6113,HMC Cabin
D.R.G.D HIGH SCHOOL SAYAN,CBS,8,2020-12-23T08:30:12+05:30,17.48645,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6826,HMC Cabin
AGASHI MATA NU MANDIR,CBS,8,2020-12-23T08:30:12+05:30,17.51197,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6107,HMC Cabin
SHIV ASTHA ARCADE,CBS,8,2020-12-23T08:30:12+05:30,17.51336,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6844,HMC Cabin
KATHOR GAAM APPROACH,CBS,8,2020-12-23T08:30:12+05:30,17.59995,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6846,HMC Cabin
AVSHAR BUNGALOW,CBS,8,2020-12-23T08:30:12+05:30,17.64757,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6953,HMC Cabin
RAILWAY COLONY,CBS,8,2020-12-23T08:30:12+05:30,17.73044,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6960,HMC Cabin
KATHOR GAAM,CBS,8,2020-12-23T08:30:12+05:30,17.86816,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6838,HMC Cabin
VELANJA GAAM,CBS,8,2020-12-23T08:30:12+05:30,17.88137,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6950,HMC Cabin
VELANJA GAAM PANCHAYAT,CBS,8,2020-12-23T08:30:12+05:30,17.89655,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7906,HMC Cabin
KAADI FALIYA FAATA,CBS,8,2020-12-23T08:30:12+05:30,17.94455,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6115,HMC Cabin
CYANIDE CHEMICALS,CBS,8,2020-12-23T08:30:12+05:30,17.96182,SAHARA DARWAJA,10.0,20.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6806,HMC Cabin
VELANJA POST OFFICE,CBS,9,2020-12-23T08:30:12+05:30,18.15982,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6845,HMC Cabin
AWADH COPPERSTONE,CBS,9,2020-12-23T08:30:12+05:30,18.19605,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6114,HMC Cabin
SAYAN RAILWAY STATION,CBS,9,2020-12-23T08:30:12+05:30,18.20082,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6827,HMC Cabin
MAI SCHOOL,CBS,9,2020-12-23T08:30:12+05:30,18.32044,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6839,HMC Cabin
PARSIWAD,CBS,9,2020-12-23T08:30:12+05:30,18.35575,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6106,HMC Cabin
BHIMPORE FAATA,CBS,9,2020-12-23T08:30:12+05:30,18.36606,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6692,HMC Cabin
RAMVATIKA SOCIETY,CBS,9,2020-12-23T08:30:12+05:30,18.64997,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7905,HMC Cabin
NTPC,CBS,9,2020-12-23T08:30:12+05:30,18.67578,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6961,HMC Cabin
NANDINI RESIDENCY,CBS,9,2020-12-23T08:30:12+05:30,18.72038,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7907,HMC Cabin
KAADI FALIYA DUMAS,CBS,9,2020-12-23T08:30:12+05:30,18.72971,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6105,HMC Cabin
KUNJ GALI,CBS,9,2020-12-23T08:30:12+05:30,18.7772,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6693,HMC Cabin
SWAGAT RESIDENCY,CBS,9,2020-12-23T08:30:12+05:30,18.77953,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6840,HMC Cabin
NILKANTH ARCADE,CBS,9,2020-12-23T08:30:12+05:30,18.836,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6842,HMC Cabin
SHREE KRISHNA RESIDENCY,CBS,9,2020-12-23T08:30:12+05:30,18.84939,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6843,HMC Cabin
MOTI BAJAR DUMAS,CBS,9,2020-12-23T08:30:12+05:30,19.11271,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6104,HMC Cabin
AMBOLI CHAR RASTA,CBS,9,2020-12-23T08:30:12+05:30,19.25305,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6841,HMC Cabin
DUMAS LANGAR,CBS,9,2020-12-23T08:30:12+05:30,19.28471,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6694,HMC Cabin
OLPAD GIDC,CBS,9,2020-12-23T08:30:12+05:30,19.36145,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6807,HMC Cabin
NANI BAJAR DUMAS,CBS,9,2020-12-23T08:30:12+05:30,19.5234,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6103,HMC Cabin
SULTANABAD,CBS,9,2020-12-23T08:30:12+05:30,19.66284,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6698,HMC Cabin
RK FARM SHEKHPUR,CBS,9,2020-12-23T08:30:12+05:30,19.67619,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7908,HMC Cabin
GUJARAT GAS COMPANY LTD. MORA,CBS,9,2020-12-23T08:30:12+05:30,19.7219,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6962,HMC Cabin
MAHA LAKSHMI TEMPLE,CBS,9,2020-12-23T08:30:12+05:30,19.88322,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6102,HMC Cabin
BHIMPORE,CBS,9,2020-12-23T08:30:12+05:30,19.92756,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6109,HMC Cabin
SAYAN FAATA,CBS,9,2020-12-23T08:30:12+05:30,20.03468,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6808,HMC Cabin
ANAND VATIKA,CBS,9,2020-12-23T08:30:12+05:30,20.07731,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7909,HMC Cabin
SULTANABAD AAMBAWADI,CBS,9,2020-12-23T08:30:12+05:30,20.08354,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6699,HMC Cabin
AROGYA KENDRA,CBS,9,2020-12-23T08:30:12+05:30,20.2963,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6101,HMC Cabin
BILAL MASJID OLPAD,CBS,9,2020-12-23T08:30:12+05:30,20.35387,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6809,HMC Cabin
BAPUJI NI WADI,CBS,9,2020-12-23T08:30:12+05:30,20.48565,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6700,HMC Cabin
SHEKHPUR GAAM,CBS,9,2020-12-23T08:30:12+05:30,20.50426,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7910,HMC Cabin
MORA TEEN RASTA,CBS,9,2020-12-23T08:30:12+05:30,20.59309,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6991,HMC Cabin
KASBA MOHALLA OLPAD,CBS,9,2020-12-23T08:30:12+05:30,20.75004,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6810,HMC Cabin
OLPAD BUS DEPOT,CBS,9,2020-12-23T08:30:12+05:30,21.03888,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6811,HMC Cabin
HARIDARSHAN RESIDENCY,CBS,9,2020-12-23T08:30:12+05:30,21.15399,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7911,HMC Cabin
LALWATALAAV OLPAD,CBS,9,2020-12-23T08:30:12+05:30,21.28728,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6812,HMC Cabin
NANDGHAR ANGANVADI OLPAD,CBS,9,2020-12-23T08:30:12+05:30,21.44617,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7801,HMC Cabin
MORA CHAR RASTA,CBS,9,2020-12-23T08:30:12+05:30,21.59628,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 6963,HMC Cabin
OLPAD COURT,CBS,9,2020-12-23T08:30:12+05:30,21.82769,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7802,HMC Cabin
ARTS AND COMMERCE COLLEGE OLPAD,CBS,9,2020-12-23T08:30:12+05:30,22.29318,SAHARA DARWAJA,11.0,22.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1003 - 7803,HMC Cabin
TEXTILE MARKET,HMC,0,2020-12-23T08:30:12+05:30,0.0,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1004,HMC
KAMELA DARWAJA,HMC,1,2020-12-23T08:30:12+05:30,0.36941,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1005,HMC
SAHARA DARWAJA,HMC Cabin,1,2020-12-23T08:30:12+05:30,0.48346,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1003,HMC
SAI DARSHAN MARKET,CBS,1,2020-12-23T08:30:12+05:30,0.69448,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2401,HMC
SMIMER HOSPITAL BRT,BRT,1,2020-12-23T08:30:12+05:30,0.85815,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2077,HMC
GOLDEN POINT,HMC Cabin,1,2020-12-23T08:30:12+05:30,0.90279,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1002,HMC
KINNARY CINEMA,HMC,1,2020-12-23T08:30:12+05:30,0.91357,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1006,HMC
PANCHSHEEL NAGAR ANJANA,CBS,1,2020-12-23T08:30:12+05:30,1.10109,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2402,HMC
HALPATI COLONY,CBS,1,2020-12-23T08:30:12+05:30,1.14387,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2451,HMC
MAAN DARWAJA,HMC,1,2020-12-23T08:30:12+05:30,1.33627,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1007,HMC
LINEAR BUS STOP,HMC Cabin,1,2020-12-23T08:30:12+05:30,1.35003,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1001,HMC
BHATHENA CANAL JUNCTION,CBS,1,2020-12-23T08:30:12+05:30,1.43646,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2452,HMC
NAGAR PRATHMIK SCHOOL ANJANA,CBS,1,2020-12-23T08:30:12+05:30,1.50246,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2403,HMC
APMC SARDAR MARKET BRTS,BRT,1,2020-12-23T08:30:12+05:30,1.57136,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2078,HMC
BHATHENA JUNCTION BRTS,BRT,1,2020-12-23T08:30:12+05:30,1.58156,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2038,HMC
UDHANA DARWAJA,CBS,1,2020-12-23T08:30:12+05:30,1.6129,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1150,HMC
BALAJI MANDIR,CBS,1,2020-12-23T08:30:12+05:30,1.61342,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1148,HMC
UDHANA DARWAJA BRTS,BRT,1,2020-12-23T08:30:12+05:30,1.65035,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2040,HMC
DELHI GATE,CBS,1,2020-12-23T08:30:12+05:30,1.68312,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1144,HMC
RAILWAY STATION TERMINAL,TERMINAL,1,2020-12-23T08:30:12+05:30,1.72364,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 10,HMC
ANJANA HEALTH CENTRE,CBS,1,2020-12-23T08:30:12+05:30,1.76729,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2405,HMC
SIDDHI VINAYAK TEMPLE,CBS,1,2020-12-23T08:30:12+05:30,1.7826,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2453,HMC
KHARWARNAGAR CREEK BRTS,BRT,1,2020-12-23T08:30:12+05:30,1.81558,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2039,HMC
RUSTAMPURA SWIMMING POOL,CBS,1,2020-12-23T08:30:12+05:30,1.8709,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1122,HMC
GALEMANDIR CHOWK,CBS,1,2020-12-23T08:30:12+05:30,1.89529,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1147,HMC
LAMBE HANUMAN TEMPLE,CBS,1,2020-12-23T08:30:12+05:30,1.92309,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2301,HMC
AAI MATA CHOWK BRTS,BRT,1,2020-12-23T08:30:12+05:30,1.94787,TEXTILE MARKET,2.0,4.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2079,HMC
JANTA HOSPITAL,CBS,2,2020-12-23T08:30:12+05:30,2.06467,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1121,HMC
LAL DARWAJA,CBS,2,2020-12-23T08:30:12+05:30,2.06977,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1152,HMC
MOTI TALKIES,CBS,2,2020-12-23T08:30:12+05:30,2.07231,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1143,HMC
KHODIYARNAGAR,CBS,2,2020-12-23T08:30:12+05:30,2.12012,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2454,HMC
SAMRAT VIDHYALAYA BRTS,BRT,2,2020-12-23T08:30:12+05:30,2.12024,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2037,HMC
SUB JAIL,HMC,2,2020-12-23T08:30:12+05:30,2.12741,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1008,HMC
AZAD CHOWK,CBS,2,2020-12-23T08:30:12+05:30,2.15162,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2406,HMC
PIRCHHADI,CBS,2,2020-12-23T08:30:12+05:30,2.18004,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 1146,HMC
J.B. DIAMOND,CBS,2,2020-12-23T08:30:12+05:30,2.19748,TEXTILE MARKET,3.0,6.0,f29c31d4-87ba-49c1-8643-b3c4be33743c,1004 - 2302,HMC
